,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkingHours,StdWorkingHours,TotalHours,DaysWorked,OvertimeDays,TotalOvertimeHours,AvgOvertimePerDay
3869,38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,3870,Male,2,Research Scientist,Married,24510,7.0,Y,12,8,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,7.185211805555555,0.305589961220947,1724.450833333333,240,1,0.0002777777777769,1.1574074074038875e-06
3870,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,3871,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,10.688967391304349,0.273347197851173,2458.4625,230,230,618.4625,2.688967391304348
3871,33,No,Travel_Rarely,Research & Development,7,3,Medical,1,3872,Male,5,Sales Executive,Divorced,109990,1.0,Y,18,8,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,6.380850480109739,0.3102448781167251,1550.5466666666666,243,0,0.0,0.0
3872,32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,3873,Male,5,Research Scientist,Divorced,50030,0.0,Y,13,8,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,6.61519212962963,0.3076342154185627,1587.6461111111112,240,0,0.0,0.0
3873,31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,3874,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,7.40136158594492,0.2856451988999138,1731.9186111111112,234,4,0.7461111111111105,0.0031885090218423
3874,49,No,Travel_Rarely,Research & Development,2,4,Medical,1,3875,Male,1,Laboratory Technician,Divorced,42270,4.0,Y,18,8,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,9.711996151996152,0.2931290489820296,2243.471111111111,231,231,395.4711111111111,1.711996151996152
3875,38,No,Travel_Frequently,Sales,29,2,Medical,1,3876,Female,1,Sales Executive,Single,39170,1.0,Y,15,8,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,7.781927966101695,0.2691479682843442,1836.535,236,52,7.024166666666668,0.029763418079096
3876,47,No,Travel_Rarely,Research & Development,1,4,Medical,1,3877,Male,3,Laboratory Technician,Divorced,183030,6.0,Y,22,8,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,6.705334255417243,0.2962199954404407,1615.9855555555555,241,0,0.0,0.0
3877,49,No,Travel_Rarely,Research & Development,21,3,Medical,1,3878,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,6.390048879351455,0.31116918512085,1488.881388888889,233,0,0.0,0.0
3878,41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,3879,Female,4,Manager,Single,137260,3.0,Y,12,8,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,10.995572424651373,0.2869746104324487,2715.906388888889,247,247,739.9063888888888,2.995572424651372
3879,20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3880,Male,1,Sales Representative,Single,47770,1.0,Y,18,8,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,7.72235153256705,0.3249261815399854,1791.5855555555556,232,48,10.247222222222222,0.0441690613026819
3880,33,No,Non-Travel,Research & Development,18,2,Medical,1,3881,Female,2,Healthcare Representative,Divorced,63850,1.0,Y,13,8,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,9.51408906882591,0.31699929821329,2349.98,247,247,373.98,1.5140890688259108
3881,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,3882,Male,3,Sales Executive,Married,199730,6.0,Y,12,8,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,6.011818287037037,0.3056619967471171,1442.836388888889,240,0,0.0,0.0
3882,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,3883,Female,3,Healthcare Representative,Divorced,68610,4.0,Y,12,8,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,8.514237588652483,0.3163655719183857,2000.8458333333333,235,223,122.13222222222224,0.5197115839243499
3883,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,3884,Female,3,Laboratory Technician,Single,49690,1.0,Y,12,8,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,8.11039419087137,0.312946594810948,1954.605,241,144,43.75027777777778,0.1815364223144306
3884,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,3885,Male,1,Sales Executive,Married,198450,7.0,Y,11,8,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,7.406556283357593,0.2913628156199392,1696.1013888888888,229,3,0.0575000000000009,0.0002510917030567
3885,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,3886,Male,4,Research Director,Married,133200,3.0,Y,11,8,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3,8.02555795019157,0.2918307699221041,1861.9294444444445,232,129,29.94527777777777,0.1290744731800766
3886,48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,3887,Male,1,Healthcare Representative,Married,63470,2.0,Y,12,8,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3,9.92120792992162,0.2721806083095102,2391.011111111111,241,241,463.0111111111111,1.921207929921623
3887,32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,3888,Male,2,Research Scientist,Single,27430,1.0,Y,19,8,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3,7.502065118397086,0.3000917243808038,1830.503888888889,244,11,1.4074999999999989,0.0057684426229508
3888,26,No,Non-Travel,Research & Development,18,2,Medical,1,3889,Male,1,Human Resources,Single,108800,1.0,Y,23,8,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4,7.179538958045182,0.2971345849617151,1730.2688888888888,241,1,0.2791666666666668,0.0011583679114799
3889,55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,3890,Male,5,Laboratory Technician,Divorced,23420,5.0,Y,11,8,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3,7.683146551724138,0.3089926310484613,1782.49,232,35,5.722777777777781,0.0246671455938697
3890,34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,3891,Female,2,Research Scientist,Married,176500,1.0,Y,19,8,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3,7.971089569160997,0.3003235967715806,1952.9169444444444,245,112,25.934722222222227,0.1058560090702948
3891,60,No,Travel_Rarely,Sales,17,4,Medical,1,3892,Male,1,Manager,Divorced,40250,3.0,Y,13,8,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3,6.223042824074074,0.3062025885145736,1493.530277777778,240,0,0.0,0.0
3892,33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3893,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3,7.823783846872082,0.2731327520153306,1862.0605555555555,238,66,10.246111111111116,0.0430508870214752
3893,37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,3894,Male,1,Laboratory Technician,Divorced,119040,1.0,Y,12,8,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3,6.504990503323836,0.3074965746066589,1522.1677777777777,234,0,0.0,0.0
3894,34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3895,Male,1,Healthcare Representative,Married,21770,1.0,Y,13,8,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3,7.099637377963737,0.2832322453722691,1696.8133333333333,239,0,0.0,0.0
3895,23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,3896,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3,9.224344070961717,0.3106859866878152,2195.393888888889,238,238,291.3938888888889,1.2243440709617182
3896,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,3897,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3,8.53535123966942,0.3017626217221024,2065.555,242,232,131.15055555555557,0.5419444444444445
3897,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,3898,Male,3,Sales Executive,Single,20420,0.0,Y,16,8,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3,8.18828031350853,0.2876095901905433,1973.375555555556,241,177,55.86416666666667,0.2318015214384509
3898,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,3899,Male,2,Sales Executive,Married,22200,1.0,Y,11,8,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3,8.078224586288416,0.2926064721268609,1898.3827777777776,235,139,38.12138888888889,0.1622186761229314
3899,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3900,Male,3,Sales Executive,Married,10520,1.0,Y,13,8,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3,6.705840136054422,0.3094046058292607,1642.930833333333,245,0,0.0,0.0
3900,41,No,Travel_Rarely,Sales,6,4,Marketing,1,3901,Male,1,Research Scientist,Single,28210,1.0,Y,17,8,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3,6.995156175488794,0.2972862032259464,1629.871388888889,233,0,0.0,0.0
3901,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3902,Male,2,Research Scientist,Married,192370,9.0,Y,11,8,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3,7.864863526570049,0.289314370940966,1808.9186111111112,230,75,13.37222222222222,0.0581400966183574
3902,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,3903,Female,3,Research Scientist,Single,41070,3.0,Y,11,8,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3,6.277419278252612,0.2860901512752419,1468.9161111111111,234,0,0.0,0.0
3903,45,No,Non-Travel,Sales,2,3,Life Sciences,1,3904,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3,6.309411404796868,0.2735606668460068,1432.236388888889,227,0,0.0,0.0
3904,24,Yes,Travel_Rarely,Sales,6,2,Medical,1,3905,Female,2,Manager,Married,20070,1.0,Y,12,8,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3,6.410934557438795,0.2715736476168557,1512.9805555555556,236,0,0.0,0.0
3905,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,3906,Female,2,Sales Executive,Married,196270,7.0,Y,11,8,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3,6.805530092592592,0.2971252812618054,1633.3272222222222,240,0,0.0,0.0
3906,26,No,Travel_Rarely,Research & Development,9,1,Medical,1,3907,Male,1,Sales Executive,Married,106860,1.0,Y,14,8,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3,7.701706183170618,0.3124743381740635,1840.7077777777777,239,48,6.729166666666659,0.0281555090655508
3907,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3908,Male,1,Research Director,Single,29420,1.0,Y,22,8,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4,6.575021186440678,0.3227666899882687,1551.705,236,0,0.0,0.0
3908,32,No,Travel_Frequently,Sales,1,1,Marketing,1,3909,Male,2,Laboratory Technician,Married,88580,6.0,Y,16,8,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3,6.894498171010516,0.3162078579339054,1675.3630555555555,243,0,0.0,0.0
3909,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,3910,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3,7.224268115942029,0.320035452757449,1661.5816666666667,230,4,0.3233333333333341,0.0014057971014492
3910,41,No,Non-Travel,Sales,2,2,Medical,1,3911,Male,2,Research Scientist,Married,107980,2.0,Y,14,8,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3,7.710550786838341,0.3074121667927103,1796.5583333333334,233,47,6.121944444444443,0.0262744396757272
3911,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,3912,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,9.81645048814505,0.314297633464416,2346.1316666666667,239,239,434.13166666666666,1.8164504881450487
3912,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3913,Female,1,Research Scientist,Divorced,14160,1.0,Y,15,8,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,5.979858229598893,0.3158198382162316,1441.1458333333333,241,0,0.0,0.0
3913,46,No,Travel_Rarely,Research & Development,6,3,Medical,1,3914,Male,4,Sales Executive,Single,46150,6.0,Y,12,8,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,7.615646551724137,0.2990995078122704,1766.83,232,23,2.071111111111112,0.0089272030651341
3914,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,3915,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,7.4058831018518525,0.301184170305022,1777.4119444444443,240,6,0.5972222222222232,0.0024884259259259
3915,30,No,Travel_Rarely,Sales,9,4,Marketing,1,3916,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,7.315814009661835,0.3024189172252389,1682.637222222222,230,3,0.1238888888888904,0.0005386473429951
3916,47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,3917,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,7.717876647834275,0.296529910053564,1821.418888888889,236,43,5.820277777777779,0.0246621939736346
3917,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3918,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,9.827860750360747,0.3045428289613288,2270.235833333333,231,231,422.2358333333333,1.8278607503607505
3918,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,3919,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,10.412180611785876,0.3011941918645736,2571.808611111111,247,247,595.8086111111111,2.4121806117858746
3919,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,3920,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,6.987964580300825,0.3026442482556607,1600.243888888889,229,0,0.0,0.0
3920,23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,3921,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,6.006363636363637,0.3164831165065821,1387.47,231,0,0.0,0.0
3921,31,No,Travel_Frequently,Sales,3,3,Marketing,1,3922,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,6.496436988936988,0.2986817302596067,1500.6769444444444,231,0,0.0,0.0
3922,39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,3923,Female,2,Manufacturing Director,Married,109760,1.0,Y,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,10.193314814814814,0.3064446243726216,2446.395555555556,240,240,526.3955555555556,2.1933148148148147
3923,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3924,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,7.59164048269581,0.2906774233780599,1852.3602777777776,244,21,2.182222222222224,0.008943533697632
3924,40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,3925,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,7.906473799126638,0.2897958254339454,1810.5825,229,87,17.445277777777775,0.0761802523047064
3925,45,No,Travel_Rarely,Research & Development,19,4,Medical,1,3926,Male,1,Sales Representative,Married,71190,4.0,Y,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,7.790443469785576,0.3250388194647683,1776.2211111111112,228,61,11.862777777777776,0.0520297270955165
3926,30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,3927,Male,1,Research Director,Single,95820,0.0,Y,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,6.214679580896686,0.2949076577576786,1416.9469444444444,228,0,0.0,0.0
3927,24,No,Travel_Frequently,Sales,3,4,Marketing,1,3928,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,5.98645112955279,0.3140947937302302,1442.7347222222222,241,0,0.0,0.0
3928,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,3929,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,6.707549951267056,0.2980826036093585,1529.3213888888888,228,0,0.0,0.0
3929,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3930,Male,3,Laboratory Technician,Married,77560,1.0,Y,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,7.606590702947846,0.2970605231664706,1863.6147222222223,245,23,3.581666666666665,0.0146190476190476
3930,27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3931,Male,1,Manager,Single,66940,1.0,Y,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,6.325555555555556,0.278827739092142,1442.2266666666667,228,0,0.0,0.0
3931,29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,3932,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,6.804979338842975,0.2859163400061597,1646.805,242,0,0.0,0.0
3932,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,3933,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,8.795385735080059,0.2906677538475622,2014.1433333333332,229,226,182.2591666666667,0.7958915574963611
3933,30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,3934,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,8.002729885057471,0.2982235580884391,1856.6333333333332,232,123,27.912222222222237,0.1203113026819923
3934,34,No,Travel_Rarely,Research & Development,1,2,Medical,1,3935,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,9.915464480874318,0.2901341243171109,2419.373333333333,244,244,467.3733333333333,1.9154644808743169
3935,33,No,Non-Travel,Research & Development,2,4,Medical,1,3936,Male,1,Sales Representative,Single,25960,8.0,Y,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,7.424654811715482,0.3079724768211758,1774.4925,239,3,0.3611111111111107,0.0015109251510925
3936,49,No,Travel_Rarely,Sales,3,4,Marketing,1,3937,Male,1,Sales Executive,Single,47280,3.0,Y,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,7.713776150627615,0.3021954936997335,1843.5925,239,40,6.496944444444441,0.0271838679683867
3937,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3938,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,8.306316526610644,0.3139724506188361,1976.9033333333332,238,198,79.29694444444443,0.3331804388422035
3938,38,No,Travel_Frequently,Research & Development,28,3,Medical,1,3939,Male,1,Healthcare Representative,Married,29790,4.0,Y,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,7.912287308228731,0.3109110182535867,1891.0366666666664,239,93,19.090277777777786,0.0798756392375639
3939,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,3940,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,6.221997354497354,0.3099042832785091,1437.2813888888888,231,0,0.0,0.0
3940,29,No,Travel_Rarely,Research & Development,3,4,Other,1,3941,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,6.287173611111111,0.2792701453697932,1508.9216666666666,240,0,0.0,0.0
3941,30,No,Travel_Rarely,Research & Development,2,1,Medical,1,3942,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,6.788280367231638,0.3067983657079048,1602.0341666666666,236,0,0.0,0.0
3942,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,3943,Female,1,Laboratory Technician,Single,87400,2.0,Y,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,5.982664742664743,0.2854990285439801,1381.9955555555557,231,0,0.0,0.0
3943,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,3944,Female,1,Manufacturing Director,Married,25140,3.0,Y,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,9.036384335154828,0.3182428335357986,2204.8777777777777,244,244,252.87777777777777,1.036384335154827
3944,43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,3945,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,8.40061391223156,0.2715119214040853,1999.3461111111112,238,220,97.39083333333332,0.4092051820728291
3945,42,No,Travel_Rarely,Human Resources,1,3,Other,1,3946,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,6.699085309158531,0.2996285629701949,1601.0813888888888,239,0,0.0,0.0
3946,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3947,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4,7.598850241545893,0.3039602190588094,1747.7355555555555,230,15,2.447222222222223,0.0106400966183574
3947,33,No,Non-Travel,Research & Development,14,3,Other,1,3948,Male,1,Research Scientist,Divorced,108200,5.0,Y,12,8,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,6.731928506375228,0.286595230141966,1642.5905555555555,244,0,0.0,0.0
3948,41,No,Travel_Rarely,Research & Development,5,3,Medical,1,3949,Male,1,Sales Representative,Divorced,121690,1.0,Y,19,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,6.291201790633608,0.2878956504379077,1522.4708333333333,242,0,0.0,0.0
3949,34,No,Non-Travel,Research & Development,7,4,Medical,1,3950,Female,1,Research Scientist,Divorced,196260,1.0,Y,21,8,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,8.186905255878285,0.3041867040601759,1973.0441666666663,241,176,56.74666666666667,0.235463347164592
3950,53,No,Non-Travel,Research & Development,10,4,Medical,1,3951,Male,2,Healthcare Representative,Married,20700,4.0,Y,13,8,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,8.123122448979592,0.3187771237193932,1990.165,245,154,48.70583333333334,0.1987993197278911
3951,43,No,Travel_Rarely,Sales,16,2,Marketing,1,3952,Female,1,Laboratory Technician,Single,67820,0.0,Y,16,8,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,6.0869706284153,0.2879089994999809,1485.2208333333333,244,0,0.0,0.0
3952,34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,3953,Female,5,Sales Executive,Single,77790,5.0,Y,12,8,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,7.696015046296297,0.2653239724650497,1847.0436111111112,240,32,4.173888888888889,0.0173912037037037
3953,21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,3954,Male,5,Healthcare Representative,Single,27910,1.0,Y,14,8,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,7.522102657004831,0.2547543835569432,1730.0836111111112,230,6,0.9122222222222208,0.0039661835748792
3954,38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3955,Female,2,Sales Executive,Married,32010,1.0,Y,11,8,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,6.394260431317393,0.2791036360362434,1515.439722222222,237,0,0.0,0.0
3955,22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,3956,Male,4,Research Scientist,Married,49680,1.0,Y,14,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,8.907727272727273,0.298505150767249,2155.67,242,241,219.8280555555556,0.9083803948576676
3956,31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,3957,Male,5,Sales Executive,Married,131200,1.0,Y,12,8,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,7.295628072763028,0.2981014660931426,1648.8119444444444,226,1,0.0061111111111102,2.704031465093049e-05
3957,51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3958,Female,1,Manager,Married,40330,2.0,Y,14,8,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,6.686816148775894,0.276230667173272,1578.088611111111,236,0,0.0,0.0
3958,37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,3959,Male,2,Sales Executive,Married,32910,1.0,Y,16,8,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,7.993744064577397,0.2995224271430134,1870.536111111111,234,115,27.010555555555563,0.1154297245963913
3959,46,No,Travel_Rarely,Sales,3,4,Marketing,1,3960,Female,1,Sales Representative,Divorced,42720,7.0,Y,13,8,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,9.988379028379027,0.307135035888181,2307.3155555555554,231,231,459.31555555555553,1.9883790283790284
3960,36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,3961,Female,4,Research Scientist,Married,50560,7.0,Y,12,8,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,9.48172865013774,0.2828233166948425,2294.5783333333334,242,242,358.5783333333333,1.481728650137741
3961,44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,3962,Male,1,Research Scientist,Divorced,28440,1.0,Y,12,8,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,9.29102880658436,0.2848774995222342,2257.72,243,243,313.72,1.291028806584362
